ID,Hotel_name,Hotel_Address,area,Source,Original_Review,Detected_Language,Translated_Review,Review_Without_Emoji,Cleaned_Text,BERT_Text,sentiment,Original_Sentiment,risk_type,Traveller_Suitability,Improvement_Area,Aspect,Emoji_Sentiment,Positive_Emoji_Signals,Negative_Emoji_Signals,Neutral_Emoji_Signals,All_Emoji_Detected,Emoji_Count,Emoji_Signal_Count,Needs_Translation,Was_Translated,Has_Emoji,Has_Emoji_Sentiment_Signal,Review_Length_Characters,Review_Length_Words,Is_Duplicate_Review,Review,Original_Area
935,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"Since I have a annual pass for Sunway Lagoon, I prefer to stay at the hotel here instead of just making a day trip when I want to relax. I use the buffet breakfast at the neighboring Sunway Resort Hotel. There is a bit of movement involved, but I’m satisfied with being able to enjoy a breakfast at a five-star hotel. The buffet also has a special area for children, with everything sized for them, which is adorable. For dinner, I either enjoy a meal at Pyramid Mall or buy a bento at Don Quijote to eat in my room. I hope to visit here often in the future.",en,"Since I have a annual pass for Sunway Lagoon, I prefer to stay at the hotel here instead of just making a day trip when I want to relax. I use the buffet breakfast at the neighboring Sunway Resort Hotel. There is a bit of movement involved, but I’m satisfied with being able to enjoy a breakfast at a five-star hotel. The buffet also has a special area for children, with everything sized for them, which is adorable. For dinner, I either enjoy a meal at Pyramid Mall or buy a bento at Don Quijote to eat in my room. I hope to visit here often in the future.","Since I have a annual pass for Sunway Lagoon, I prefer to stay at the hotel here instead of just making a day trip when I want to relax. I use the buffet breakfast at the neighboring Sunway Resort Hotel. There is a bit of movement involved, but I’m satisfied with being able to enjoy a breakfast at a five-star hotel. The buffet also has a special area for children, with everything sized for them, which is adorable. For dinner, I either enjoy a meal at Pyramid Mall or buy a bento at Don Quijote to eat in my room. I hope to visit here often in the future.",since i have a annual pass for sunway lagoon i prefer to stay at the hotel here instead of just making a day trip when i want to relax i use the buffet breakfast at the neighboring sunway resort hotel there is a bit of movement involved but i m satisfied with being able to enjoy a breakfast at a five star hotel the buffet also has a special area for children with everything sized for them which is adorable for dinner i either enjoy a meal at pyramid mall or buy a bento at don quijote to eat in my room i hope to visit here often in the future,"Since I have a annual pass for Sunway Lagoon, I prefer to stay at the hotel here instead of just making a day trip when I want to relax. I use the buffet breakfast at the neighboring Sunway Resort Hotel. There is a bit of movement involved, but I’m satisfied with being able to enjoy a breakfast at a five-star hotel. The buffet also has a special area for children, with everything sized for them, which is adorable. For dinner, I either enjoy a meal at Pyramid Mall or buy a bento at Don Quijote to eat in my room. I hope to visit here often in the future.",positive,positive,Low Risk,Family Travellers,No Major Improvement Needed,Food & Breakfast,No emoji signal,,,,,0,0,False,False,False,False,558,111,False,"Since I have a annual pass for Sunway Lagoon, I prefer to stay at the hotel here instead of just making a day trip when I want to relax. I use the buffet breakfast at the neighboring Sunway Resort Hotel. There is a bit of movement involved, but I’m satisfied with being able to enjoy a breakfast at a five-star hotel. The buffet also has a special area for children, with everything sized for them, which is adorable. For dinner, I either enjoy a meal at Pyramid Mall or buy a bento at Don Quijote to eat in my room. I hope to visit here often in the future.",sunway
936,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"I was especially pleased with the spacious and well-designed bathroom. Great location, situated within the mega mall!!!",en,"I was especially pleased with the spacious and well-designed bathroom. Great location, situated within the mega mall!!!","I was especially pleased with the spacious and well-designed bathroom. Great location, situated within the mega mall!!!",i was especially pleased with the spacious and well designed bathroom great location situated within the mega mall,"I was especially pleased with the spacious and well-designed bathroom. Great location, situated within the mega mall!!!",positive,positive,Low Risk,Leisure Travellers,No Major Improvement Needed,Location & Accessibility,No emoji signal,,,,,0,0,False,False,False,False,119,18,False,"I was especially pleased with the spacious and well-designed bathroom. Great location, situated within the mega mall!!!",sunway
937,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"This hotel has a great location, surrounded by shopping mall and universities. I went to a campus trip with my children and stay at this hotel. The room is tidy and clean. Breakfast is nice.",en,"This hotel has a great location, surrounded by shopping mall and universities. I went to a campus trip with my children and stay at this hotel. The room is tidy and clean. Breakfast is nice.","This hotel has a great location, surrounded by shopping mall and universities. I went to a campus trip with my children and stay at this hotel. The room is tidy and clean. Breakfast is nice.",this hotel has a great location surrounded by shopping mall and universities i went to a campus trip with my children and stay at this hotel the room is tidy and clean breakfast is nice,"This hotel has a great location, surrounded by shopping mall and universities. I went to a campus trip with my children and stay at this hotel. The room is tidy and clean. Breakfast is nice.",positive,positive,Low Risk,Family Travellers,No Major Improvement Needed,Overall Stay Experience,No emoji signal,,,,,0,0,False,False,False,False,190,35,False,"This hotel has a great location, surrounded by shopping mall and universities. I went to a campus trip with my children and stay at this hotel. The room is tidy and clean. Breakfast is nice.",sunway
938,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"The location is great and convenient, right next to shopping and dining options. The rooms are great with bathroom that's well maintained and the breakfast that hits the spot. Staff are friendly and helpful, facilities meet expectations l, though the Wi-fi could use improvement.",en,"The location is great and convenient, right next to shopping and dining options. The rooms are great with bathroom that's well maintained and the breakfast that hits the spot. Staff are friendly and helpful, facilities meet expectations l, though the Wi-fi could use improvement.","The location is great and convenient, right next to shopping and dining options. The rooms are great with bathroom that's well maintained and the breakfast that hits the spot. Staff are friendly and helpful, facilities meet expectations l, though the Wi-fi could use improvement.",the location is great and convenient right next to shopping and dining options the rooms are great with bathroom that is well maintained and the breakfast that hits the spot staff are friendly and helpful facilities meet expectations l though the wi fi could use improvement,"The location is great and convenient, right next to shopping and dining options. The rooms are great with bathroom that's well maintained and the breakfast that hits the spot. Staff are friendly and helpful, facilities meet expectations l, though the Wi-fi could use improvement.",positive,positive,Low Risk,Leisure Travellers,No Major Improvement Needed,Staff & Service,No emoji signal,,,,,0,0,False,False,False,False,279,46,False,"The location is great and convenient, right next to shopping and dining options. The rooms are great with bathroom that's well maintained and the breakfast that hits the spot. Staff are friendly and helpful, facilities meet expectations l, though the Wi-fi could use improvement.",sunway
939,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"Staying on a business trip. Although it is far from Kuala Lumpur, there are plenty of shopping malls and restaurants around the hotel, so I have no complaints about the short stay. The hotel is clean, and the staff is kind (though there were rude staff who continued chatting among themselves in front of guests), and the bed had a moderate firmness, making it comfortable and pleasant.",en,"Staying on a business trip. Although it is far from Kuala Lumpur, there are plenty of shopping malls and restaurants around the hotel, so I have no complaints about the short stay. The hotel is clean, and the staff is kind (though there were rude staff who continued chatting among themselves in front of guests), and the bed had a moderate firmness, making it comfortable and pleasant.","Staying on a business trip. Although it is far from Kuala Lumpur, there are plenty of shopping malls and restaurants around the hotel, so I have no complaints about the short stay. The hotel is clean, and the staff is kind (though there were rude staff who continued chatting among themselves in front of guests), and the bed had a moderate firmness, making it comfortable and pleasant.",staying on a business trip although it is far from kuala lumpur there are plenty of shopping malls and restaurants around the hotel so i have no complaints about the short stay the hotel is clean and the staff is kind though there were rude staff who continued chatting among themselves in front of guests and the bed had a moderate firmness making it comfortable and pleasant,"Staying on a business trip. Although it is far from Kuala Lumpur, there are plenty of shopping malls and restaurants around the hotel, so I have no complaints about the short stay. The hotel is clean, and the staff is kind (though there were rude staff who continued chatting among themselves in front of guests), and the bed had a moderate firmness, making it comfortable and pleasant.",positive,positive,Service/Staff Risk,Business Travellers,Staff Service,Staff & Service,No emoji signal,,,,,0,0,False,False,False,False,386,67,False,"Staying on a business trip. Although it is far from Kuala Lumpur, there are plenty of shopping malls and restaurants around the hotel, so I have no complaints about the short stay. The hotel is clean, and the staff is kind (though there were rude staff who continued chatting among themselves in front of guests), and the bed had a moderate firmness, making it comfortable and pleasant.",sunway
940,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"I booked for 2 rooms that connecting so that i Can look over my kids, superb room with great hospitality. Thank you",en,"I booked for 2 rooms that connecting so that i Can look over my kids, superb room with great hospitality. Thank you","I booked for 2 rooms that connecting so that i Can look over my kids, superb room with great hospitality. Thank you",i booked for 2 rooms that connecting so that i can look over my kids superb room with great hospitality thank you,"I booked for 2 rooms that connecting so that i Can look over my kids, superb room with great hospitality. Thank you",positive,positive,Low Risk,Family Travellers,No Major Improvement Needed,Room & Comfort,No emoji signal,,,,,0,0,False,False,False,False,115,22,False,"I booked for 2 rooms that connecting so that i Can look over my kids, superb room with great hospitality. Thank you",sunway
941,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"It is directly connected to the mall, so there were no issues with dining or shopping. Breakfast is not included, and we had to pay each time to use the facility in the adjacent hotel. The room was cleaned normally, and we were able to spend our time comfortably.",en,"It is directly connected to the mall, so there were no issues with dining or shopping. Breakfast is not included, and we had to pay each time to use the facility in the adjacent hotel. The room was cleaned normally, and we were able to spend our time comfortably.","It is directly connected to the mall, so there were no issues with dining or shopping. Breakfast is not included, and we had to pay each time to use the facility in the adjacent hotel. The room was cleaned normally, and we were able to spend our time comfortably.",it is directly connected to the mall so there were no issues with dining or shopping breakfast is not included and we had to pay each time to use the facility in the adjacent hotel the room was cleaned normally and we were able to spend our time comfortably,"It is directly connected to the mall, so there were no issues with dining or shopping. Breakfast is not included, and we had to pay each time to use the facility in the adjacent hotel. The room was cleaned normally, and we were able to spend our time comfortably.",positive,positive,Low Risk,Leisure Travellers,No Major Improvement Needed,Food & Breakfast,No emoji signal,,,,,0,0,False,False,False,False,263,49,False,"It is directly connected to the mall, so there were no issues with dining or shopping. Breakfast is not included, and we had to pay each time to use the facility in the adjacent hotel. The room was cleaned normally, and we were able to spend our time comfortably.",sunway
942,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"I had a very pleasant stay at Sunway Pyramid Hotel. The rooms are modern, clean, and comfortable, and the location is unbeatable with direct access to the mall and plenty of dining options. Service was friendly and efficient throughout my stay. The only minor inconvenience is that breakfast is served at the hotel next door, which means a short walk each morning—manageable, but slightly disruptive when you're trying to start the day quickly. Overall, still a great hotel with excellent value.",en,"I had a very pleasant stay at Sunway Pyramid Hotel. The rooms are modern, clean, and comfortable, and the location is unbeatable with direct access to the mall and plenty of dining options. Service was friendly and efficient throughout my stay. The only minor inconvenience is that breakfast is served at the hotel next door, which means a short walk each morning—manageable, but slightly disruptive when you're trying to start the day quickly. Overall, still a great hotel with excellent value.","I had a very pleasant stay at Sunway Pyramid Hotel. The rooms are modern, clean, and comfortable, and the location is unbeatable with direct access to the mall and plenty of dining options. Service was friendly and efficient throughout my stay. The only minor inconvenience is that breakfast is served at the hotel next door, which means a short walk each morning—manageable, but slightly disruptive when you're trying to start the day quickly. Overall, still a great hotel with excellent value.",i had a very pleasant stay at sunway pyramid hotel the rooms are modern clean and comfortable and the location is unbeatable with direct access to the mall and plenty of dining options service was friendly and efficient throughout my stay the only minor inconvenience is that breakfast is served at the hotel next door which means a short walk each morning manageable but slightly disruptive when you are trying to start the day quickly overall still a great hotel with excellent value,"I had a very pleasant stay at Sunway Pyramid Hotel. The rooms are modern, clean, and comfortable, and the location is unbeatable with direct access to the mall and plenty of dining options. Service was friendly and efficient throughout my stay. The only minor inconvenience is that breakfast is served at the hotel next door, which means a short walk each morning—manageable, but slightly disruptive when you're trying to start the day quickly. Overall, still a great hotel with excellent value.",positive,positive,Low Risk,Leisure Travellers,No Major Improvement Needed,Overall Stay Experience,No emoji signal,,,,,0,0,False,False,False,False,495,83,False,"I had a very pleasant stay at Sunway Pyramid Hotel. The rooms are modern, clean, and comfortable, and the location is unbeatable with direct access to the mall and plenty of dining options. Service was friendly and efficient throughout my stay. The only minor inconvenience is that breakfast is served at the hotel next door, which means a short walk each morning—manageable, but slightly disruptive when you're trying to start the day quickly. Overall, still a great hotel with excellent value.",sunway
943,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"It feels friendly, there are people to help carry the bags to the room. I've stayed there twice, it's close to Sunway Pyramid and easy to get to, plus the food is delicious. Definitely 9/10! ✨",en,"It feels friendly, there are people to help carry the bags to the room. I've stayed there twice, it's close to Sunway Pyramid and easy to get to, plus the food is delicious. Definitely 9/10! ✨","It feels friendly, there are people to help carry the bags to the room. I've stayed there twice, it's close to Sunway Pyramid and easy to get to, plus the food is delicious. Definitely 9/10!",it feels friendly there are people to help carry the bags to the room i have stayed there twice it is close to sunway pyramid and easy to get to plus the food is delicious definitely 9 10,"It feels friendly, there are people to help carry the bags to the room. I've stayed there twice, it's close to Sunway Pyramid and easy to get to, plus the food is delicious. Definitely 9/10! ✨",positive,positive,Low Risk,Leisure Travellers,No Major Improvement Needed,Food & Breakfast,Positive,✨,,,✨,1,1,False,False,True,True,192,38,False,"It feels friendly, there are people to help carry the bags to the room. I've stayed there twice, it's close to Sunway Pyramid and easy to get to, plus the food is delicious. Definitely 9/10! ✨",sunway
944,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"I recently stayed at this hotel and had an excellent experience. The location was convenient and the staff were friendly and helpful. The facilities were top-notch, providing everything I needed for a comfortable stay. The cleanliness of the property was impeccable, making me feel at ease during my time here. Additionally, the value for money was exceptional, as i felt i received great quality for the price paid. Overall, I highly recommend this hotel for anyone looking for a pleasant and hassle-free stay.",en,"I recently stayed at this hotel and had an excellent experience. The location was convenient and the staff were friendly and helpful. The facilities were top-notch, providing everything I needed for a comfortable stay. The cleanliness of the property was impeccable, making me feel at ease during my time here. Additionally, the value for money was exceptional, as i felt i received great quality for the price paid. Overall, I highly recommend this hotel for anyone looking for a pleasant and hassle-free stay.","I recently stayed at this hotel and had an excellent experience. The location was convenient and the staff were friendly and helpful. The facilities were top-notch, providing everything I needed for a comfortable stay. The cleanliness of the property was impeccable, making me feel at ease during my time here. Additionally, the value for money was exceptional, as i felt i received great quality for the price paid. Overall, I highly recommend this hotel for anyone looking for a pleasant and hassle-free stay.",i recently stayed at this hotel and had an excellent experience the location was convenient and the staff were friendly and helpful the facilities were top notch providing everything i needed for a comfortable stay the cleanliness of the property was impeccable making me feel at ease during my time here additionally the value for money was exceptional as i felt i received great quality for the price paid overall i highly recommend this hotel for anyone looking for a pleasant and hassle free stay,"I recently stayed at this hotel and had an excellent experience. The location was convenient and the staff were friendly and helpful. The facilities were top-notch, providing everything I needed for a comfortable stay. The cleanliness of the property was impeccable, making me feel at ease during my time here. Additionally, the value for money was exceptional, as i felt i received great quality for the price paid. Overall, I highly recommend this hotel for anyone looking for a pleasant and hassle-free stay.",positive,positive,Low Risk,Budget Travellers,No Major Improvement Needed,Overall Stay Experience,No emoji signal,,,,,0,0,False,False,False,False,511,85,False,"I recently stayed at this hotel and had an excellent experience. The location was convenient and the staff were friendly and helpful. The facilities were top-notch, providing everything I needed for a comfortable stay. The cleanliness of the property was impeccable, making me feel at ease during my time here. Additionally, the value for money was exceptional, as i felt i received great quality for the price paid. Overall, I highly recommend this hotel for anyone looking for a pleasant and hassle-free stay.",sunway
945,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"I stayed at the Sunway Pyramid Hotel last Saturday after booking a Deluxe Room through a great deal on Agoda. We were pleasantly surprised with an early check-in; despite arriving at 12:30 PM, our room was already prepared for us. The room was impressively spacious and comfortably accommodated the four of us. I was particularly pleased with the cleanliness—the toilet was spotless, the bed linens were fresh, and the amenities met all our expectations. With a well-functioning air-con and a great variety of TV channels, it was a fantastic stay. It is 100% convenient for a weekend getaway!",en,"I stayed at the Sunway Pyramid Hotel last Saturday after booking a Deluxe Room through a great deal on Agoda. We were pleasantly surprised with an early check-in; despite arriving at 12:30 PM, our room was already prepared for us. The room was impressively spacious and comfortably accommodated the four of us. I was particularly pleased with the cleanliness—the toilet was spotless, the bed linens were fresh, and the amenities met all our expectations. With a well-functioning air-con and a great variety of TV channels, it was a fantastic stay. It is 100% convenient for a weekend getaway!","I stayed at the Sunway Pyramid Hotel last Saturday after booking a Deluxe Room through a great deal on Agoda. We were pleasantly surprised with an early check-in; despite arriving at 12:30 PM, our room was already prepared for us. The room was impressively spacious and comfortably accommodated the four of us. I was particularly pleased with the cleanliness—the toilet was spotless, the bed linens were fresh, and the amenities met all our expectations. With a well-functioning air-con and a great variety of TV channels, it was a fantastic stay. It is 100% convenient for a weekend getaway!",i stayed at the sunway pyramid hotel last saturday after booking a deluxe room through a great deal on agoda we were pleasantly surprised with an early check in despite arriving at 12 30 pm our room was already prepared for us the room was impressively spacious and comfortably accommodated the four of us i was particularly pleased with the cleanliness the toilet was spotless the bed linens were fresh and the amenities met all our expectations with a well functioning air con and a great variety of tv channels it was a fantastic stay it is 100 convenient for a weekend getaway,"I stayed at the Sunway Pyramid Hotel last Saturday after booking a Deluxe Room through a great deal on Agoda. We were pleasantly surprised with an early check-in; despite arriving at 12:30 PM, our room was already prepared for us. The room was impressively spacious and comfortably accommodated the four of us. I was particularly pleased with the cleanliness—the toilet was spotless, the bed linens were fresh, and the amenities met all our expectations. With a well-functioning air-con and a great variety of TV channels, it was a fantastic stay. It is 100% convenient for a weekend getaway!",positive,positive,Low Risk,Leisure Travellers,No Major Improvement Needed,Room & Comfort,No emoji signal,,,,,0,0,False,False,False,False,592,103,False,"I stayed at the Sunway Pyramid Hotel last Saturday after booking a Deluxe Room through a great deal on Agoda. We were pleasantly surprised with an early check-in; despite arriving at 12:30 PM, our room was already prepared for us. The room was impressively spacious and comfortably accommodated the four of us. I was particularly pleased with the cleanliness—the toilet was spotless, the bed linens were fresh, and the amenities met all our expectations. With a well-functioning air-con and a great variety of TV channels, it was a fantastic stay. It is 100% convenient for a weekend getaway!",sunway
946,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"Spacious rooms with excellent amenities and direct access to Sunway Lagoon and Sunway Pyramid Mall make this hotel perfect for families. The staff are friendly and attentive. The location is unbeatable, the breakfast spread is fantastic, and the facilities — from the swimming pool to the gym — are well maintained. A truly enjoyable stay.",en,"Spacious rooms with excellent amenities and direct access to Sunway Lagoon and Sunway Pyramid Mall make this hotel perfect for families. The staff are friendly and attentive. The location is unbeatable, the breakfast spread is fantastic, and the facilities — from the swimming pool to the gym — are well maintained. A truly enjoyable stay.","Spacious rooms with excellent amenities and direct access to Sunway Lagoon and Sunway Pyramid Mall make this hotel perfect for families. The staff are friendly and attentive. The location is unbeatable, the breakfast spread is fantastic, and the facilities — from the swimming pool to the gym — are well maintained. A truly enjoyable stay.",spacious rooms with excellent amenities and direct access to sunway lagoon and sunway pyramid mall make this hotel perfect for families the staff are friendly and attentive the location is unbeatable the breakfast spread is fantastic and the facilities from the swimming pool to the gym are well maintained a truly enjoyable stay,"Spacious rooms with excellent amenities and direct access to Sunway Lagoon and Sunway Pyramid Mall make this hotel perfect for families. The staff are friendly and attentive. The location is unbeatable, the breakfast spread is fantastic, and the facilities — from the swimming pool to the gym — are well maintained. A truly enjoyable stay.",positive,positive,Low Risk,Leisure Travellers,No Major Improvement Needed,Facilities & Amenities,No emoji signal,,,,,0,0,False,False,False,False,339,53,False,"Spacious rooms with excellent amenities and direct access to Sunway Lagoon and Sunway Pyramid Mall make this hotel perfect for families. The staff are friendly and attentive. The location is unbeatable, the breakfast spread is fantastic, and the facilities — from the swimming pool to the gym — are well maintained. A truly enjoyable stay.",sunway
947,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"The location is fantastic, with easy access to shopping and amenities, making it perfect for a fun getaway. The cleanliness throughout the property was impressive, and the staff were friendly and attentive, ensuring a pleasant atmosphere. Facilities offered a great variety, catering to all needs, while housekeeping maintained high standards. Overall, this place provides excellent value for money and a comfortable stay that makes you want to return.",en,"The location is fantastic, with easy access to shopping and amenities, making it perfect for a fun getaway. The cleanliness throughout the property was impressive, and the staff were friendly and attentive, ensuring a pleasant atmosphere. Facilities offered a great variety, catering to all needs, while housekeeping maintained high standards. Overall, this place provides excellent value for money and a comfortable stay that makes you want to return.","The location is fantastic, with easy access to shopping and amenities, making it perfect for a fun getaway. The cleanliness throughout the property was impressive, and the staff were friendly and attentive, ensuring a pleasant atmosphere. Facilities offered a great variety, catering to all needs, while housekeeping maintained high standards. Overall, this place provides excellent value for money and a comfortable stay that makes you want to return.",the location is fantastic with easy access to shopping and amenities making it perfect for a fun getaway the cleanliness throughout the property was impressive and the staff were friendly and attentive ensuring a pleasant atmosphere facilities offered a great variety catering to all needs while housekeeping maintained high standards overall this place provides excellent value for money and a comfortable stay that makes you want to return,"The location is fantastic, with easy access to shopping and amenities, making it perfect for a fun getaway. The cleanliness throughout the property was impressive, and the staff were friendly and attentive, ensuring a pleasant atmosphere. Facilities offered a great variety, catering to all needs, while housekeeping maintained high standards. Overall, this place provides excellent value for money and a comfortable stay that makes you want to return.",positive,positive,Low Risk,Budget Travellers,No Major Improvement Needed,Location & Accessibility,No emoji signal,,,,,0,0,False,False,False,False,452,68,False,"The location is fantastic, with easy access to shopping and amenities, making it perfect for a fun getaway. The cleanliness throughout the property was impressive, and the staff were friendly and attentive, ensuring a pleasant atmosphere. Facilities offered a great variety, catering to all needs, while housekeeping maintained high standards. Overall, this place provides excellent value for money and a comfortable stay that makes you want to return.",sunway
948,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,Cleaniness thumb up! Sunway pyramid shopping mall is locate at ground floor of the hotel. We can put our luggage at the hotel lobby which is easier for us to go for a walk at shopping mall before check in and after check out. The breaksfast is plenty of choices and nice food. Good Service!,en,Cleaniness thumb up! Sunway pyramid shopping mall is locate at ground floor of the hotel. We can put our luggage at the hotel lobby which is easier for us to go for a walk at shopping mall before check in and after check out. The breaksfast is plenty of choices and nice food. Good Service!,Cleaniness thumb up! Sunway pyramid shopping mall is locate at ground floor of the hotel. We can put our luggage at the hotel lobby which is easier for us to go for a walk at shopping mall before check in and after check out. The breaksfast is plenty of choices and nice food. Good Service!,cleaniness thumb up sunway pyramid shopping mall is locate at ground floor of the hotel we can put our luggage at the hotel lobby which is easier for us to go for a walk at shopping mall before check in and after check out the breaksfast is plenty of choices and nice food good service,Cleaniness thumb up! Sunway pyramid shopping mall is locate at ground floor of the hotel. We can put our luggage at the hotel lobby which is easier for us to go for a walk at shopping mall before check in and after check out. The breaksfast is plenty of choices and nice food. Good Service!,positive,positive,Low Risk,Leisure Travellers,No Major Improvement Needed,Staff & Service,No emoji signal,,,,,0,0,False,False,False,False,290,55,False,Cleaniness thumb up! Sunway pyramid shopping mall is locate at ground floor of the hotel. We can put our luggage at the hotel lobby which is easier for us to go for a walk at shopping mall before check in and after check out. The breaksfast is plenty of choices and nice food. Good Service!,sunway
949,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"Cannot say better words about a hotel experience. Stayed 3 nights in linked rooms for a group and everything was perfect. Rooms were clean, staff were really helpful and all amenities were provided well. Situated atop one of the best shopping malls in Klang Valley makes for a winning combination. Breakfast is amazing as well. Highly recommended and will stay again",en,"Cannot say better words about a hotel experience. Stayed 3 nights in linked rooms for a group and everything was perfect. Rooms were clean, staff were really helpful and all amenities were provided well. Situated atop one of the best shopping malls in Klang Valley makes for a winning combination. Breakfast is amazing as well. Highly recommended and will stay again","Cannot say better words about a hotel experience. Stayed 3 nights in linked rooms for a group and everything was perfect. Rooms were clean, staff were really helpful and all amenities were provided well. Situated atop one of the best shopping malls in Klang Valley makes for a winning combination. Breakfast is amazing as well. Highly recommended and will stay again",cannot say better words about a hotel experience stayed 3 nights in linked rooms for a group and everything was perfect rooms were clean staff were really helpful and all amenities were provided well situated atop one of the best shopping malls in klang valley makes for a winning combination breakfast is amazing as well highly recommended and will stay again,"Cannot say better words about a hotel experience. Stayed 3 nights in linked rooms for a group and everything was perfect. Rooms were clean, staff were really helpful and all amenities were provided well. Situated atop one of the best shopping malls in Klang Valley makes for a winning combination. Breakfast is amazing as well. Highly recommended and will stay again",positive,positive,Low Risk,Group Travellers,No Major Improvement Needed,Overall Stay Experience,No emoji signal,,,,,0,0,False,False,False,False,366,61,False,"Cannot say better words about a hotel experience. Stayed 3 nights in linked rooms for a group and everything was perfect. Rooms were clean, staff were really helpful and all amenities were provided well. Situated atop one of the best shopping malls in Klang Valley makes for a winning combination. Breakfast is amazing as well. Highly recommended and will stay again",sunway
950,Sunway Pyramid Hotel,"Persiaran Lagoon, Bandar Sunway, Kuala Lumpur, Malaysia, 47500",sunway,agoda,"I had a very pleasant stay at Sunway Pyramid Hotel. The hotel is strategically located with direct access to Sunway Pyramid, which made shopping and dining extremely convenient. The room was clean, comfortable, and well-equipped. The staff were courteous and efficient, and the overall service was excellent. Its proximity to Sunway Lagoon is definitely a plus point. Highly recommended for both leisure and family stays.",en,"I had a very pleasant stay at Sunway Pyramid Hotel. The hotel is strategically located with direct access to Sunway Pyramid, which made shopping and dining extremely convenient. The room was clean, comfortable, and well-equipped. The staff were courteous and efficient, and the overall service was excellent. Its proximity to Sunway Lagoon is definitely a plus point. Highly recommended for both leisure and family stays.","I had a very pleasant stay at Sunway Pyramid Hotel. The hotel is strategically located with direct access to Sunway Pyramid, which made shopping and dining extremely convenient. The room was clean, comfortable, and well-equipped. The staff were courteous and efficient, and the overall service was excellent. Its proximity to Sunway Lagoon is definitely a plus point. Highly recommended for both leisure and family stays.",i had a very pleasant stay at sunway pyramid hotel the hotel is strategically located with direct access to sunway pyramid which made shopping and dining extremely convenient the room was clean comfortable and well equipped the staff were courteous and efficient and the overall service was excellent its proximity to sunway lagoon is definitely a plus point highly recommended for both leisure and family stays,"I had a very pleasant stay at Sunway Pyramid Hotel. The hotel is strategically located with direct access to Sunway Pyramid, which made shopping and dining extremely convenient. The room was clean, comfortable, and well-equipped. The staff were courteous and efficient, and the overall service was excellent. Its proximity to Sunway Lagoon is definitely a plus point. Highly recommended for both leisure and family stays.",positive,positive,Low Risk,Family Travellers,No Major Improvement Needed,Overall Stay Experience,No emoji signal,,,,,0,0,False,False,False,False,421,66,False,"I had a very pleasant stay at Sunway Pyramid Hotel. The hotel is strategically located with direct access to Sunway Pyramid, which made shopping and dining extremely convenient. The room was clean, comfortable, and well-equipped. The staff were courteous and efficient, and the overall service was excellent. Its proximity to Sunway Lagoon is definitely a plus point. Highly recommended for both leisure and family stays.",sunway
